from,to
13061705304579688113,6952993457037866605
2636285319291005250,12018755230781286308
2636285319291005250,2364542472000268886
5504109562362259339,7827626416531423738
14866038057575234438,4908179882351627884
14445190837830710099,17840057865385022398
17802550184980524297,1235319778381219032
17802550184980524297,7894170259546588976
1443031554303894005,3159666967417128810
1443031554303894005,961802757805440579
8419241595412133804,3694961475529263546
8402819654160373105,15767263296404130378
8402819654160373105,12745025181926686328
8402819654160373105,15044594333917437501
1989256412344642178,1925919768926467467
1989256412344642178,13399190150747695277
1989256412344642178,6581610871588191292
17748794159034867495,6031402008717673665
6802203255209876150,10051249760587743061
6802203255209876150,5257958191534679300
6802203255209876150,17733260940907186980
6802203255209876150,6936628091347348796
6802203255209876150,4519216346148025962
6802203255209876150,5555658576019595139
6802203255209876150,4181164612325659146
6802203255209876150,3350487616685692540
6802203255209876150,7827626416531423738
6802203255209876150,5216069759696242595
6802203255209876150,947158593230584126
6929532016193746385,12653159462130294574
5517439297710556432,15766195301770881575
14390314266842456603,16573696015457823750
14390314266842456603,2118779033768311637
14390314266842456603,14701214985549557875
14390314266842456603,14975079074329096736
14390314266842456603,985918566018854020
2831096861366332743,3887337517750506029
2831096861366332743,2517836226966944107
2831096861366332743,4376844961183505718
2831096861366332743,9422735129377479264
11696957848637024323,17502910289654753557
11696957848637024323,1235319778381219032
11696957848637024323,7894170259546588976
13852590215728335078,3610042340457219563
13852590215728335078,10745477817654824495
13852590215728335078,12946975322843735705
714093584833291242,3000095659898350047
714093584833291242,7827626416531423738
13199225716625745827,17328857189083571924
6306186022789975793,17030958453828937513
6306186022789975793,7059740904410474878
5236023203801331281,14959705134890990864
5236023203801331281,6209555608371129040
5236023203801331281,9176231361280912496
5236023203801331281,10464279310008758715
5236023203801331281,1129024978387068579
5236023203801331281,13164396697341101940
5236023203801331281,12943217438312857739
466001455448782305,1185268544209442606
466001455448782305,7790028561875366909
16890019256393422556,6131548441162082305
16890019256393422556,4880944676565299130
14677837061178359157,10134402153399094910
14677837061178359157,14521508118227396811
14677837061178359157,1552965862503646797
14677837061178359157,11913002351963606725
9222176981747782447,8210571879280178044
8038558591861930123,15902074622331099953
10070128095074159043,18093047628754181170
2383366228388540969,13395988556726692877
2383366228388540969,9155326475219199484
2383366228388540969,10639512513723554125
17555577632113263944,17863264066060567936
17555577632113263944,17502910289654753557
17555577632113263944,2318807470866601425
17555577632113263944,14723635855071074646
17555577632113263944,5583047953070778017
12512109926390387419,4106625331304068990
12017503618093923189,4106625331304068990
11502490438203725193,14257320846477514586
4538001721199973601,15451741357846073460
12028925317359313409,3626543258439705395
2121302131891826951,8813464793465381796
275575119866481424,8141648694036678519
4244439493262670945,15451741357846073460
4244439493262670945,1786780030627166320
14458912883086822114,13399190150747695277
10226905872674476626,2698048633560510197
10226905872674476626,1824304064722737073
14014203568482571208,12500859281573253166
878135969650715707,13846945932764389219
12612976956998429654,17088273793065443964
12612976956998429654,16004865632006573185
12612976956998429654,14377955949599160488
12612976956998429654,4272577953231247623
12612976956998429654,4153411144971120243
12612976956998429654,7129259111129853139
12612976956998429654,10535817253121196413
12612976956998429654,8820508976438455802
17329924351996394747,16733581446507827811
17329924351996394747,6141548884829078025
14136228206646261649,8890274093516407796
14136228206646261649,9825399513710080136
14136228206646261649,1129024978387068579
14136228206646261649,10298357386362031799
1828818616824667788,14257891312778846456
1828818616824667788,3495921165568640367
1828818616824667788,12531178510625878968
1828818616824667788,13116359110913721901
52132372588913475,2725327190944904544
13376546662780706214,9262665938815372181
13376546662780706214,14408202919707118581
4833535653616625189,3916242011605183597
4833535653616625189,60626208705152208
4833535653616625189,1235319778381219032
4833535653616625189,7894170259546588976
3821401794084641454,13399190150747695277
9403797713575122462,5080941923014576834
4295503041216506187,8118508653980646279
4295503041216506187,11217820315699561958
2162653616184713757,11217820315699561958
17038297076572876201,1918761021962090937
17038297076572876201,14701214985549557875
17038297076572876201,3114272100236440961
17038297076572876201,5239583770955147702
15780609765330196210,13399190150747695277
4100827604151568838,1859443177837258473
4100827604151568838,12713393356621567464
5318480339627212047,16903932630436381406
5318480339627212047,10700924639890908264
5318480339627212047,13228199129791615203
5318480339627212047,14936491773396688047
5663603569623830838,2994144901215070441
5663603569623830838,1786780030627166320
8256058146632909631,13366090602512733847
4771905029771211207,14459125109846626223
4771905029771211207,4930368019228854203
12149380411153995366,1105916806563785624
12149380411153995366,5555658576019595139
12149380411153995366,12946975322843735705
14961706930123879815,15048810716273284365
100595079540008385,12713393356621567464
100595079540008385,18246247153930069861
10965661536105204525,4797711363877193555
10965661536105204525,6391598480629285541
3457869750144824051,8110068008754557363
3457869750144824051,4797711363877193555
3457869750144824051,3610042340457219563
3457869750144824051,13911283873590842087
3457869750144824051,868884453060086619
3457869750144824051,2062339658572265044
17196464241578834922,3647216975258379343
17196464241578834922,4277659191998726432
17196464241578834922,5191349362201911636
11257376472185799738,5177060595343806524
12991080953514270927,18095648877630719708
12991080953514270927,13118622673385245279
11446805834784573153,4919956663530829245
11446805834784573153,3610042340457219563
11446805834784573153,265651733731803665
11446805834784573153,16733581446507827811
11446805834784573153,14295020551427840850
11446805834784573153,17529411377871822285
11446805834784573153,953698412187342832
11446805834784573153,10745477817654824495
11446805834784573153,8051985879552174325
11446805834784573153,9422735129377479264
11446805834784573153,7827626416531423738
11446805834784573153,5512056596690311827
11446805834784573153,15587206220790154797
11446805834784573153,9558724168185744376
11446805834784573153,2975923952462968544
11446805834784573153,12946975322843735705
11446805834784573153,3314989158590170046
11446805834784573153,4184321329176452960
13837790089305674150,11061023040969893898
2362015056084091547,3091751720112252636
2362015056084091547,12994035311056752985
4564374700525014509,6729526313276580589
10325120764789944180,7390560434462547229
10325120764789944180,4689727687025938885
14818690606242697967,9235594607256571199
14818690606242697967,11855616065601023940
14818690606242697967,3495921165568640367
13086055329491599433,3000095659898350047
13086055329491599433,10255313354655187694
13086055329491599433,7827626416531423738
6043603591636092468,5740028894588587789
6043603591636092468,16072861692636150054
6043603591636092468,9561400099297170548
6043603591636092468,11480167356854019795
6043603591636092468,5651325970005179441
6043603591636092468,15293583982534868666
6043603591636092468,329531475739993484
6043603591636092468,1577435851110573933
6043603591636092468,15922500983146603077
6043603591636092468,10297421359560395693
6043603591636092468,4713379681581902291
6043603591636092468,947158593230584126
6043603591636092468,17105048276373382836
11554745876868170844,18300817841544002096
5412995861813979842,5897114412470753512
2505840768134332673,487139779145174998
2505840768134332673,2734237425750224085
2505840768134332673,12260818216262437082
2505840768134332673,13554759334207470592
2505840768134332673,13228199129791615203
2505840768134332673,11706458889240837796
2505840768134332673,6511040233081610778
793022397795703094,6122974187548523735
1495843572409531052,15027040139371766248
6826519598984962300,14545003351302851325
15639491463487010215,3610042340457219563
15639491463487010215,16059887994106923412
15639491463487010215,3647216975258379343
15639491463487010215,18237394506344462219
15639491463487010215,17828356792639749628
15639491463487010215,11448993648987580995
15639491463487010215,9033678939175195721
12214361251135147049,1224453274400190539
12214361251135147049,3514037701034781727
12214361251135147049,2411258567748926815
8063232870423765989,868884453060086619
